STATION,DATE,NAME,PRCP,SNOW,SNWD,TMAX,TMIN
USC00441593,2022-01-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,36.0,16.0
USC00441593,2022-01-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,36.0,19.0
USC00441593,2022-01-29,"CHARLOTTESVILLE 2 W, VA US",41.0,51.0,51.0,37.0,19.9
USC00441593,2022-01-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,25.0,28.9,14.0
USC00441593,2022-01-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,25.0,28.0,16.0
USC00441593,2022-02-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,37.9,21.9
USC00441593,2022-02-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,42.1,25.0
USC00441593,2022-02-03,"CHARLOTTESVILLE 2 W, VA US",53.0,0.0,0.0,51.1,28.9
USC00441593,2022-02-04,"CHARLOTTESVILLE 2 W, VA US",157.0,0.0,0.0,55.9,39.9
USC00441593,2022-02-05,"CHARLOTTESVILLE 2 W, VA US",140.0,0.0,0.0,60.1,27.0
USC00441593,2022-02-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,35.1,19.0
USC00441593,2022-02-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,39.0,21.0
USC00441593,2022-02-08,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,37.0,26.1
USC00441593,2022-02-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,30.9
USC00441593,2022-02-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,32.0
USC00441593,2022-02-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,39.0
USC00441593,2022-02-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,68.0,39.9
USC00441593,2022-02-13,"CHARLOTTESVILLE 2 W, VA US",20.0,10.0,0.0,62.1,30.9
USC00441593,2022-02-14,"CHARLOTTESVILLE 2 W, VA US",23.0,10.0,0.0,32.0,21.9
USC00441593,2022-02-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,33.1,19.0
USC00441593,2022-02-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,42.1,21.9
USC00441593,2022-02-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.9,28.9
USC00441593,2022-02-18,"CHARLOTTESVILLE 2 W, VA US",74.0,0.0,0.0,68.0,48.0
USC00441593,2022-02-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,23.0
USC00441593,2022-02-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,19.9
USC00441593,2022-02-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.0,25.0
USC00441593,2022-02-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,66.9,36.0
USC00441593,2022-02-23,"CHARLOTTESVILLE 2 W, VA US",33.0,0.0,0.0,60.1,52.0
USC00441593,2022-02-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.0,34.0
USC00441593,2022-02-25,"CHARLOTTESVILLE 2 W, VA US",10.0,0.0,0.0,35.1,30.9
USC00441593,2022-02-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.9,32.0
USC00441593,2022-02-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.0,33.1
USC00441593,2022-02-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,57.9,37.0
USC00441593,2022-03-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.9,28.9
USC00441593,2022-03-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,34.0
USC00441593,2022-03-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,44.1
USC00441593,2022-03-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.9,26.1
USC00441593,2022-03-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,28.0
USC00441593,2022-03-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,69.1,37.9
USC00441593,2022-03-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,77.0,55.9
USC00441593,2022-03-08,"CHARLOTTESVILLE 2 W, VA US",36.0,0.0,0.0,81.0,39.9
USC00441593,2022-03-09,"CHARLOTTESVILLE 2 W, VA US",127.0,0.0,0.0,59.0,37.9
USC00441593,2022-03-10,"CHARLOTTESVILLE 2 W, VA US",10.0,0.0,0.0,48.0,34.0
USC00441593,2022-03-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,34.0
USC00441593,2022-03-12,"CHARLOTTESVILLE 2 W, VA US",140.0,3.0,0.0,64.9,32.0
USC00441593,2022-03-13,"CHARLOTTESVILLE 2 W, VA US",13.0,15.0,25.0,32.0,19.0
USC00441593,2022-03-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.0,19.9
USC00441593,2022-03-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.9,36.0
USC00441593,2022-03-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.0,43.0
USC00441593,2022-03-17,"CHARLOTTESVILLE 2 W, VA US",183.0,0.0,0.0,73.0,48.9
USC00441593,2022-03-18,"CHARLOTTESVILLE 2 W, VA US",79.0,0.0,0.0,64.9,51.1
USC00441593,2022-03-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.0,52.0
USC00441593,2022-03-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,77.0,46.9
USC00441593,2022-03-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,61.0,43.0
USC00441593,2022-03-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,72.0,45.0
USC00441593,2022-03-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.0,46.9
USC00441593,2022-03-24,"CHARLOTTESVILLE 2 W, VA US",340.0,0.0,0.0,53.1,44.1
USC00441593,2022-03-25,"CHARLOTTESVILLE 2 W, VA US",23.0,0.0,0.0,60.1,46.9
USC00441593,2022-03-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,63.0,39.0
USC00441593,2022-03-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,33.1
USC00441593,2022-03-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,30.0
USC00441593,2022-03-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.0,21.9
USC00441593,2022-03-30,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,52.0,24.1
USC00441593,2022-03-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,37.0
USC00441593,2022-04-01,"CHARLOTTESVILLE 2 W, VA US",25.0,0.0,0.0,73.0,45.0
USC00441593,2022-04-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,57.9,35.1
USC00441593,2022-04-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,61.0,36.0
USC00441593,2022-04-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,36.0
USC00441593,2022-04-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,59.0,37.9
USC00441593,2022-04-06,"CHARLOTTESVILLE 2 W, VA US",211.0,0.0,0.0,59.0,44.1
USC00441593,2022-04-07,"CHARLOTTESVILLE 2 W, VA US",114.0,0.0,0.0,69.1,50.0
USC00441593,2022-04-08,"CHARLOTTESVILLE 2 W, VA US",58.0,0.0,0.0,54.0,42.1
USC00441593,2022-04-09,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,64.9,39.0
USC00441593,2022-04-10,"CHARLOTTESVILLE 2 W, VA US",10.0,0.0,0.0,53.1,36.0
USC00441593,2022-04-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,39.9
USC00441593,2022-04-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.9,43.0
USC00441593,2022-04-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,60.1
USC00441593,2022-04-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,62.1
USC00441593,2022-04-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,51.1
USC00441593,2022-04-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.9,53.1
USC00441593,2022-04-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,48.9
USC00441593,2022-04-18,"CHARLOTTESVILLE 2 W, VA US",33.0,0.0,0.0,64.9,37.0
USC00441593,2022-04-19,"CHARLOTTESVILLE 2 W, VA US",246.0,5.0,0.0,41.0,33.1
USC00441593,2022-04-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,36.0
USC00441593,2022-04-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.0,39.9
USC00441593,2022-04-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,69.1,46.0
USC00441593,2022-04-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,53.1
USC00441593,2022-04-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,55.0
USC00441593,2022-04-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,55.0
USC00441593,2022-04-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,54.0
USC00441593,2022-04-27,"CHARLOTTESVILLE 2 W, VA US",48.0,0.0,0.0,73.0,42.1
USC00441593,2022-04-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,66.9,37.0
USC00441593,2022-04-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,66.0,37.9
USC00441593,2022-04-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,45.0
USC00441593,2022-05-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.0,46.9
USC00441593,2022-05-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,51.1
USC00441593,2022-05-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,57.0
USC00441593,2022-05-04,"CHARLOTTESVILLE 2 W, VA US",41.0,0.0,0.0,81.0,57.9
USC00441593,2022-05-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,54.0
USC00441593,2022-05-06,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,70.0,55.9
USC00441593,2022-05-07,"CHARLOTTESVILLE 2 W, VA US",216.0,0.0,0.0,64.0,48.0
USC00441593,2022-05-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.0,42.1
USC00441593,2022-05-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,41.0
USC00441593,2022-05-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,44.1
USC00441593,2022-05-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.9,50.0
USC00441593,2022-05-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.9,54.0
USC00441593,2022-05-13,"CHARLOTTESVILLE 2 W, VA US",69.0,0.0,0.0,64.9,59.0
USC00441593,2022-05-14,"CHARLOTTESVILLE 2 W, VA US",241.0,0.0,0.0,73.0,61.0
USC00441593,2022-05-15,"CHARLOTTESVILLE 2 W, VA US",33.0,0.0,0.0,75.9,59.0
USC00441593,2022-05-16,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,82.9,62.1
USC00441593,2022-05-17,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,81.0,57.0
USC00441593,2022-05-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,55.9
USC00441593,2022-05-19,"CHARLOTTESVILLE 2 W, VA US",36.0,0.0,0.0,75.0,57.0
USC00441593,2022-05-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,64.9
USC00441593,2022-05-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,68.0
USC00441593,2022-05-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.0,64.9
USC00441593,2022-05-23,"CHARLOTTESVILLE 2 W, VA US",104.0,0.0,0.0,90.0,60.1
USC00441593,2022-05-24,"CHARLOTTESVILLE 2 W, VA US",363.0,0.0,0.0,63.0,52.0
USC00441593,2022-05-25,"CHARLOTTESVILLE 2 W, VA US",53.0,0.0,0.0,60.1,53.1
USC00441593,2022-05-26,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,63.0,55.0
USC00441593,2022-05-27,"CHARLOTTESVILLE 2 W, VA US",8.0,0.0,0.0,66.9,57.0
USC00441593,2022-05-28,"CHARLOTTESVILLE 2 W, VA US",272.0,0.0,0.0,75.0,57.0
USC00441593,2022-05-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,78.1,57.9
USC00441593,2022-05-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,61.0
USC00441593,2022-05-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,66.9
USC00441593,2022-06-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.0,72.0
USC00441593,2022-06-02,"CHARLOTTESVILLE 2 W, VA US",119.0,0.0,0.0,90.0,70.0
USC00441593,2022-06-03,"CHARLOTTESVILLE 2 W, VA US",163.0,0.0,0.0,91.0,64.0
USC00441593,2022-06-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,78.1,60.1
USC00441593,2022-06-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,59.0
USC00441593,2022-06-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,79.0,57.0
USC00441593,2022-06-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,60.1
USC00441593,2022-06-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.9,63.0
USC00441593,2022-06-09,"CHARLOTTESVILLE 2 W, VA US",30.0,0.0,0.0,84.0,66.0
USC00441593,2022-06-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,57.0
USC00441593,2022-06-11,"CHARLOTTESVILLE 2 W, VA US",3.0,0.0,0.0,80.1,62.1
USC00441593,2022-06-12,"CHARLOTTESVILLE 2 W, VA US",25.0,0.0,0.0,79.0,62.1
USC00441593,2022-06-13,"CHARLOTTESVILLE 2 W, VA US",178.0,0.0,0.0,84.0,62.1
USC00441593,2022-06-14,"CHARLOTTESVILLE 2 W, VA US",61.0,0.0,0.0,90.0,72.0
USC00441593,2022-06-15,"CHARLOTTESVILLE 2 W, VA US",8.0,0.0,0.0,82.0,69.1
USC00441593,2022-06-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,72.0
USC00441593,2022-06-17,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,91.0,71.1
USC00441593,2022-06-18,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,93.9,66.9
USC00441593,2022-06-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,77.0,54.0
USC00441593,2022-06-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,78.1,57.0
USC00441593,2022-06-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,62.1
USC00441593,2022-06-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,66.9
USC00441593,2022-06-23,"CHARLOTTESVILLE 2 W, VA US",701.0,0.0,0.0,91.0,66.0
USC00441593,2022-06-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,64.0
USC00441593,2022-06-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,66.0
USC00441593,2022-06-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,66.9
USC00441593,2022-06-27,"CHARLOTTESVILLE 2 W, VA US",28.0,0.0,0.0,87.1,69.1
USC00441593,2022-06-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,60.1
USC00441593,2022-06-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,60.1
USC00441593,2022-06-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,64.9
USC00441593,2022-07-01,"CHARLOTTESVILLE 2 W, VA US",51.0,0.0,0.0,89.1,68.0
USC00441593,2022-07-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,68.0
USC00441593,2022-07-03,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,89.1,71.1
USC00441593,2022-07-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,64.0
USC00441593,2022-07-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,66.9
USC00441593,2022-07-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,70.0
USC00441593,2022-07-07,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,91.9,70.0
USC00441593,2022-07-08,"CHARLOTTESVILLE 2 W, VA US",38.0,0.0,0.0,87.1,71.1
USC00441593,2022-07-09,"CHARLOTTESVILLE 2 W, VA US",643.0,0.0,0.0,88.0,69.1
USC00441593,2022-07-10,"CHARLOTTESVILLE 2 W, VA US",89.0,0.0,0.0,71.1,64.9
USC00441593,2022-07-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.0,57.9
USC00441593,2022-07-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,62.1
USC00441593,2022-07-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,66.0
USC00441593,2022-07-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,68.0
USC00441593,2022-07-15,"CHARLOTTESVILLE 2 W, VA US",163.0,0.0,0.0,90.0,64.9
USC00441593,2022-07-16,"CHARLOTTESVILLE 2 W, VA US",20.0,0.0,0.0,86.0,66.9
USC00441593,2022-07-17,"CHARLOTTESVILLE 2 W, VA US",84.0,0.0,0.0,87.1,66.9
USC00441593,2022-07-18,"CHARLOTTESVILLE 2 W, VA US",33.0,0.0,0.0,87.1,69.1
USC00441593,2022-07-19,"CHARLOTTESVILLE 2 W, VA US",23.0,0.0,0.0,89.1,71.1
USC00441593,2022-07-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,71.1
USC00441593,2022-07-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,72.0
USC00441593,2022-07-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,72.0
USC00441593,2022-07-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,73.9
USC00441593,2022-07-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.9,70.0
USC00441593,2022-07-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,95.0,72.0
USC00441593,2022-07-26,"CHARLOTTESVILLE 2 W, VA US",259.0,0.0,0.0,93.9,71.1
USC00441593,2022-07-27,"CHARLOTTESVILLE 2 W, VA US",61.0,0.0,0.0,78.1,71.1
USC00441593,2022-07-28,"CHARLOTTESVILLE 2 W, VA US",30.0,0.0,0.0,88.0,71.1
USC00441593,2022-07-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,73.9
USC00441593,2022-07-30,"CHARLOTTESVILLE 2 W, VA US",97.0,0.0,0.0,84.0,69.1
USC00441593,2022-07-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,68.0
USC00441593,2022-08-01,"CHARLOTTESVILLE 2 W, VA US",97.0,0.0,0.0,73.0,69.1
USC00441593,2022-08-02,"CHARLOTTESVILLE 2 W, VA US",3.0,0.0,0.0,88.0,66.9
USC00441593,2022-08-03,"CHARLOTTESVILLE 2 W, VA US",30.0,0.0,0.0,90.0,66.9
USC00441593,2022-08-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,90.0,66.9
USC00441593,2022-08-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.0,66.9
USC00441593,2022-08-06,"CHARLOTTESVILLE 2 W, VA US",231.0,0.0,0.0,93.0,66.9
USC00441593,2022-08-07,"CHARLOTTESVILLE 2 W, VA US",3.0,0.0,0.0,87.1,68.0
USC00441593,2022-08-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,72.0
USC00441593,2022-08-09,"CHARLOTTESVILLE 2 W, VA US",20.0,0.0,0.0,91.0,70.0
USC00441593,2022-08-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.0,73.0
USC00441593,2022-08-11,"CHARLOTTESVILLE 2 W, VA US",69.0,0.0,0.0,91.0,66.9
USC00441593,2022-08-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,66.0
USC00441593,2022-08-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,60.1
USC00441593,2022-08-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,64.0
USC00441593,2022-08-15,"CHARLOTTESVILLE 2 W, VA US",56.0,0.0,0.0,81.0,62.1
USC00441593,2022-08-16,"CHARLOTTESVILLE 2 W, VA US",107.0,0.0,0.0,68.0,59.0
USC00441593,2022-08-17,"CHARLOTTESVILLE 2 W, VA US",33.0,0.0,0.0,68.0,62.1
USC00441593,2022-08-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,61.0
USC00441593,2022-08-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,64.0
USC00441593,2022-08-20,"CHARLOTTESVILLE 2 W, VA US",51.0,0.0,0.0,84.0,64.0
USC00441593,2022-08-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,68.0
USC00441593,2022-08-22,"CHARLOTTESVILLE 2 W, VA US",381.0,0.0,0.0,77.0,68.0
USC00441593,2022-08-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,64.9
USC00441593,2022-08-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,66.0
USC00441593,2022-08-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,66.9
USC00441593,2022-08-26,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,86.0,68.0
USC00441593,2022-08-27,"CHARLOTTESVILLE 2 W, VA US",8.0,0.0,0.0,89.1,68.0
USC00441593,2022-08-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,66.9
USC00441593,2022-08-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,69.1
USC00441593,2022-08-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,90.0,69.1
USC00441593,2022-08-31,"CHARLOTTESVILLE 2 W, VA US",109.0,0.0,0.0,91.0,63.0
USC00441593,2022-09-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,63.0
USC00441593,2022-09-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,63.0
USC00441593,2022-09-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,64.9
USC00441593,2022-09-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,66.0
USC00441593,2022-09-05,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,88.0,68.0
USC00441593,2022-09-06,"CHARLOTTESVILLE 2 W, VA US",137.0,0.0,0.0,80.1,68.0
USC00441593,2022-09-07,"CHARLOTTESVILLE 2 W, VA US",8.0,0.0,0.0,86.0,68.0
USC00441593,2022-09-08,"CHARLOTTESVILLE 2 W, VA US",94.0,0.0,0.0,82.9,64.9
USC00441593,2022-09-09,"CHARLOTTESVILLE 2 W, VA US",,0.0,0.0,70.0,48.9
USC00441593,2022-09-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,59.0
USC00441593,2022-09-11,"CHARLOTTESVILLE 2 W, VA US",147.0,0.0,0.0,72.0,64.0
USC00441593,2022-09-12,"CHARLOTTESVILLE 2 W, VA US",3.0,0.0,0.0,80.1,66.0
USC00441593,2022-09-13,"CHARLOTTESVILLE 2 W, VA US",251.0,0.0,0.0,87.1,62.1
USC00441593,2022-09-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,79.0,57.0
USC00441593,2022-09-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,79.0,57.9
USC00441593,2022-09-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,59.0
USC00441593,2022-09-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,60.1
USC00441593,2022-09-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,59.0
USC00441593,2022-09-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,64.9
USC00441593,2022-09-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,64.9
USC00441593,2022-09-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,61.0
USC00441593,2022-09-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,63.0
USC00441593,2022-09-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,48.9
USC00441593,2022-09-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,48.9
USC00441593,2022-09-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,71.1,52.0
USC00441593,2022-09-26,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,80.1,55.0
USC00441593,2022-09-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,53.1
USC00441593,2022-09-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.0,46.0
USC00441593,2022-09-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,48.0
USC00441593,2022-09-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,68.0,50.0
USC00441593,2022-10-01,"CHARLOTTESVILLE 2 W, VA US",246.0,0.0,0.0,55.0,51.1
USC00441593,2022-10-02,"CHARLOTTESVILLE 2 W, VA US",94.0,0.0,0.0,55.9,52.0
USC00441593,2022-10-03,"CHARLOTTESVILLE 2 W, VA US",127.0,0.0,0.0,55.0,48.0
USC00441593,2022-10-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.9,46.0
USC00441593,2022-10-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,61.0,48.0
USC00441593,2022-10-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,71.1,51.1
